na_item,unit,geo,time,values
B1GQ,CP_EUR_HAB,BG,2013-01-01,5800
B1GQ,CP_EUR_HAB,CH,2013-01-01,64100
B1GQ,CP_EUR_HAB,CY,2013-01-01,21e3
B1GQ,CP_EUR_HAB,CZ,2013-01-01,15e3
B1GQ,CP_EUR_HAB,DE,2013-01-01,35e3
B1GQ,CP_EUR_HAB,DK,2013-01-01,46100
B1GQ,CP_EUR_HAB,EA,2013-01-01,29700
B1GQ,CP_EUR_HAB,EA18,2013-01-01,29600
B1GQ,CP_EUR_HAB,EA19,2013-01-01,29400
B1GQ,CP_EUR_HAB,EE,2013-01-01,14300
B1GQ,CP_EUR_HAB,EL,2013-01-01,16500
B1GQ,CP_EUR_HAB,ES,2013-01-01,22e3
B1GQ,CP_EUR_HAB,EU28,2013-01-01,26700
B1GQ,CP_EUR_HAB,FI,2013-01-01,37400
B1GQ,CP_EUR_HAB,FR,2013-01-01,32100
B1GQ,CP_EUR_HAB,HR,2013-01-01,10200
B1GQ,CP_EUR_HAB,HU,2013-01-01,10300
B1GQ,CP_EUR_HAB,IE,2013-01-01,39200
B1GQ,CP_EUR_HAB,IS,2013-01-01,36e3
B1GQ,CP_EUR_HAB,IT,2013-01-01,26500
B1GQ,CP_EUR_HAB,LI,2013-01-01,128400
B1GQ,CP_EUR_HAB,LT,2013-01-01,11800
B1GQ,CP_EUR_HAB,LU,2013-01-01,85300
B1GQ,CP_EUR_HAB,LV,2013-01-01,11300
B1GQ,CP_EUR_HAB,MK,2013-01-01,3900
B1GQ,CP_EUR_HAB,MT,2013-01-01,18100
B1GQ,CP_EUR_HAB,NL,2013-01-01,38900
B1GQ,CP_EUR_HAB,NO,2013-01-01,77600
B1GQ,CP_EUR_HAB,PL,2013-01-01,10300
B1GQ,CP_EUR_HAB,PT,2013-01-01,16300
B1GQ,CP_EUR_HAB,RO,2013-01-01,7200
B1GQ,CP_EUR_HAB,RS,2013-01-01,4800
B1GQ,CP_EUR_HAB,SE,2013-01-01,45400
B1GQ,CP_EUR_HAB,SI,2013-01-01,17600
B1GQ,CP_EUR_HAB,SK,2013-01-01,13700
B1GQ,CP_EUR_HAB,UK,2013-01-01,32200
B1GQ,CP_MEUR,AL,2013-01-01,9625.4
B1GQ,CP_MEUR,AT,2013-01-01,323910.2
B1GQ,CP_MEUR,BE,2013-01-01,391731
B1GQ,CP_MEUR,BG,2013-01-01,42011.5
B1GQ,CP_MEUR,CH,2013-01-01,518379.5
B1GQ,CP_MEUR,CY,2013-01-01,18140.5
B1GQ,CP_MEUR,CZ,2013-01-01,157741.6
B1GQ,CP_MEUR,DE,2013-01-01,2826240
B1GQ,CP_MEUR,DK,2013-01-01,258742.7
B1GQ,CP_MEUR,EA,2013-01-01,9874948.6
B1GQ,CP_MEUR,EA18,2013-01-01,9897777.5
B1GQ,CP_MEUR,EA19,2013-01-01,9932779.5
B1GQ,CP_MEUR,EE,2013-01-01,18932.3
B1GQ,CP_MEUR,EL,2013-01-01,180654.3
B1GQ,CP_MEUR,ES,2013-01-01,1025693
B1GQ,CP_MEUR,EU28,2013-01-01,13559300.4
B1GQ,CP_MEUR,FI,2013-01-01,203338
B1GQ,CP_MEUR,FR,2013-01-01,2115256
B1GQ,CP_MEUR,HR,2013-01-01,43487.1
B1GQ,CP_MEUR,HU,2013-01-01,101886.6
B1GQ,CP_MEUR,IE,2013-01-01,180298.3
B1GQ,CP_MEUR,IS,2013-01-01,11647
B1GQ,CP_MEUR,IT,2013-01-01,1604599.1
B1GQ,CP_MEUR,LI,2013-01-01,4812.4
B1GQ,CP_MEUR,LT,2013-01-01,35002.1
B1GQ,CP_MEUR,LU,2013-01-01,46499.6
B1GQ,CP_MEUR,LV,2013-01-01,22828.9
B1GQ,CP_MEUR,ME,2013-01-01,3362.5
B1GQ,CP_MEUR,MK,2013-01-01,8149.6
B1GQ,CP_MEUR,MT,2013-01-01,7641.9
B1GQ,CP_MEUR,NL,2013-01-01,652748
B1GQ,CP_MEUR,NO,2013-01-01,393966.1
B1GQ,CP_MEUR,PL,2013-01-01,394721.1
B1GQ,CP_MEUR,PT,2013-01-01,170269.3
B1GQ,CP_MEUR,RO,2013-01-01,144253.5
B1GQ,CP_MEUR,RS,2013-01-01,34262.9
B1GQ,CP_MEUR,SE,2013-01-01,435752.1
B1GQ,CP_MEUR,SI,2013-01-01,36239.2
B1GQ,CP_MEUR,SK,2013-01-01,74169.9
B1GQ,CP_MEUR,TR,2013-01-01,714313.4
B1GQ,CP_MEUR,UK,2013-01-01,2063624.8
B1GQ,CP_MEUR,XK,2013-01-01,5326.6
B1GQ,CP_MPPS,AL,2013-01-01,22476.1
B1GQ,CP_MPPS,AT,2013-01-01,298444
B1GQ,CP_MPPS,BA,2013-01-01,28662.3
B1GQ,CP_MPPS,BE,2013-01-01,356865.3
B1GQ,CP_MPPS,BG,2013-01-01,88740.6
B1GQ,CP_MPPS,CH,2013-01-01,357102
B1GQ,CP_MPPS,CY,2013-01-01,19383.7
B1GQ,CP_MPPS,CZ,2013-01-01,235406.9
B1GQ,CP_MPPS,DE,2013-01-01,2679002
B1GQ,CP_MPPS,DK,2013-01-01,192688.3
B1GQ,CP_MPPS,EA,2013-01-01,9564578.1
B1GQ,CP_MPPS,EA18,2013-01-01,9598124.1
B1GQ,CP_MPPS,EA19,2013-01-01,9656131.4
B1GQ,CP_MPPS,EE,2013-01-01,26614.8
B1GQ,CP_MPPS,EL,2013-01-01,210167.2
B1GQ,CP_MPPS,ES,2013-01-01,1116310.6
B1GQ,CP_MPPS,EU28,2013-01-01,13559300.4
B1GQ,CP_MPPS,FI,2013-01-01,164945.3
B1GQ,CP_MPPS,FR,2013-01-01,1913999
B1GQ,CP_MPPS,HR,2013-01-01,67702.1
B1GQ,CP_MPPS,HU,2013-01-01,177741
B1GQ,CP_MPPS,IE,2013-01-01,163226.4
B1GQ,CP_MPPS,IS,2013-01-01,10136.7
B1GQ,CP_MPPS,IT,2013-01-01,1598333.6
B1GQ,CP_MPPS,LT,2013-01-01,57981.9
B1GQ,CP_MPPS,LU,2013-01-01,38145.7
B1GQ,CP_MPPS,LV,2013-01-01,33518.6
B1GQ,CP_MPPS,ME,2013-01-01,6784.1
B1GQ,CP_MPPS,MK,2013-01-01,19292.9
B1GQ,CP_MPPS,MT,2013-01-01,9718.8
B1GQ,CP_MPPS,NL,2013-01-01,600614.6
B1GQ,CP_MPPS,NO,2013-01-01,250156.6
B1GQ,CP_MPPS,PL,2013-01-01,690569.5
B1GQ,CP_MPPS,PT,2013-01-01,214268.5
B1GQ,CP_MPPS,RO,2013-01-01,291465.8
B1GQ,CP_MPPS,RS,2013-01-01,72398.2
B1GQ,CP_MPPS,SE,2013-01-01,322027.3
B1GQ,CP_MPPS,SI,2013-01-01,45078.6
B1GQ,CP_MPPS,SK,2013-01-01,110912.2
B1GQ,CP_MPPS,TR,2013-01-01,1241792
B1GQ,CP_MPPS,UK,2013-01-01,1851288.8
B1GQ,CP_EUR_HAB,AL,2014-01-01,3500
B1GQ,CP_EUR_HAB,AT,2014-01-01,39e3
B1GQ,CP_EUR_HAB,BE,2014-01-01,35900
B1GQ,CP_EUR_HAB,BG,2014-01-01,5900
B1GQ,CP_EUR_HAB,CH,2014-01-01,65300
B1GQ,CP_EUR_HAB,CY,2014-01-01,20700
B1GQ,CP_EUR_HAB,CZ,2014-01-01,14900
B1GQ,CP_EUR_HAB,DE,2014-01-01,36200
B1GQ,CP_EUR_HAB,DK,2014-01-01,47e3
B1GQ,CP_EUR_HAB,EA,2014-01-01,30200
B1GQ,CP_EUR_HAB,EA18,2014-01-01,30200
B1GQ,CP_EUR_HAB,EA19,2014-01-01,3e4
B1GQ,CP_EUR_HAB,EE,2014-01-01,15e3
B1GQ,CP_EUR_HAB,EL,2014-01-01,16300
B1GQ,CP_EUR_HAB,ES,2014-01-01,22300
B1GQ,CP_EUR_HAB,EU28,2014-01-01,27600
B1GQ,CP_EUR_HAB,FI,2014-01-01,37600
B1GQ,CP_EUR_HAB,FR,2014-01-01,32400
B1GQ,CP_EUR_HAB,HR,2014-01-01,10100
B1GQ,CP_EUR_HAB,HU,2014-01-01,10700
B1GQ,CP_EUR_HAB,IE,2014-01-01,42200
B1GQ,CP_EUR_HAB,IS,2014-01-01,39600
B1GQ,CP_EUR_HAB,IT,2014-01-01,26700
B1GQ,CP_EUR_HAB,LI,2014-01-01,133300
B1GQ,CP_EUR_HAB,LT,2014-01-01,12500
B1GQ,CP_EUR_HAB,LU,2014-01-01,89500
B1GQ,CP_EUR_HAB,LV,2014-01-01,11800
B1GQ,CP_EUR_HAB,MK,2014-01-01,4100
B1GQ,CP_EUR_HAB,MT,2014-01-01,19800
B1GQ,CP_EUR_HAB,NL,2014-01-01,39300
B1GQ,CP_EUR_HAB,NO,2014-01-01,73300
B1GQ,CP_EUR_HAB,PL,2014-01-01,10700
B1GQ,CP_EUR_HAB,PT,2014-01-01,16600
B1GQ,CP_EUR_HAB,RO,2014-01-01,7600
B1GQ,CP_EUR_HAB,RS,2014-01-01,4700
B1GQ,CP_EUR_HAB,SE,2014-01-01,44600
B1GQ,CP_EUR_HAB,SI,2014-01-01,18200
B1GQ,CP_EUR_HAB,SK,2014-01-01,14e3
B1GQ,CP_EUR_HAB,UK,2014-01-01,35300
B1GQ,CP_MEUR,AL,2014-01-01,9968.6
B1GQ,CP_MEUR,AT,2014-01-01,333062.6
B1GQ,CP_MEUR,BE,2014-01-01,400797
B1GQ,CP_MEUR,BG,2014-01-01,42762.2
B1GQ,CP_MEUR,CH,2014-01-01,534923.7
B1GQ,CP_MEUR,CY,2014-01-01,17605.9
B1GQ,CP_MEUR,CZ,2014-01-01,156660
B1GQ,CP_MEUR,DE,2014-01-01,2932470
B1GQ,CP_MEUR,DK,2014-01-01,265232.5
B1GQ,CP_MEUR,EA,2014-01-01,10117124.9
B1GQ,CP_MEUR,EA18,2014-01-01,10117124.9
B1GQ,CP_MEUR,EA19,2014-01-01,10153715
B1GQ,CP_MEUR,EE,2014-01-01,19766.3
B1GQ,CP_MEUR,EL,2014-01-01,177940.6
B1GQ,CP_MEUR,ES,2014-01-01,1037820
B1GQ,CP_MEUR,EU28,2014-01-01,14021143.8
B1GQ,CP_MEUR,FI,2014-01-01,205474
B1GQ,CP_MEUR,FR,2014-01-01,2147609
B1GQ,CP_MEUR,HR,2014-01-01,42977.8
B1GQ,CP_MEUR,HU,2014-01-01,105573.9
B1GQ,CP_MEUR,IE,2014-01-01,194537.2
B1GQ,CP_MEUR,IS,2014-01-01,12953.3
B1GQ,CP_MEUR,IT,2014-01-01,1621827.2
B1GQ,CP_MEUR,LI,2014-01-01,5026.4
B1GQ,CP_MEUR,LT,2014-01-01,36590
B1GQ,CP_MEUR,LU,2014-01-01,49993
B1GQ,CP_MEUR,LV,2014-01-01,23618.2
B1GQ,CP_MEUR,ME,2014-01-01,3457.9
B1GQ,CP_MEUR,MK,2014-01-01,8562
B1GQ,CP_MEUR,MT,2014-01-01,8454.8
B1GQ,CP_MEUR,NL,2014-01-01,663008
B1GQ,CP_MEUR,NO,2014-01-01,376647.6
B1GQ,CP_MEUR,PL,2014-01-01,410989.7
B1GQ,CP_MEUR,PT,2014-01-01,173079.1
B1GQ,CP_MEUR,RO,2014-01-01,150357.5
B1GQ,CP_MEUR,RS,2014-01-01,33318.6
B1GQ,CP_MEUR,SE,2014-01-01,432691.1
B1GQ,CP_MEUR,SI,2014-01-01,37614.9
B1GQ,CP_MEUR,SK,2014-01-01,76087.8
B1GQ,CP_MEUR,TR,2014-01-01,703411.6
B1GQ,CP_MEUR,UK,2014-01-01,2278894
B1GQ,CP_MEUR,XK,2014-01-01,5567.5
B1GQ,CP_MPPS,AL,2014-01-01,24018.4
B1GQ,CP_MPPS,AT,2014-01-01,307338.4
B1GQ,CP_MPPS,BA,2014-01-01,29387.4
B1GQ,CP_MPPS,BE,2014-01-01,368667.6
B1GQ,CP_MPPS,BG,2014-01-01,92242.2
B1GQ,CP_MPPS,CH,2014-01-01,371522.4
B1GQ,CP_MPPS,CY,2014-01-01,19105.2
B1GQ,CP_MPPS,CZ,2014-01-01,250064.6
B1GQ,CP_MPPS,DE,2014-01-01,2806272
B1GQ,CP_MPPS,DK,2014-01-01,198090.6
B1GQ,CP_MPPS,EA,2014-01-01,9883962.2
B1GQ,CP_MPPS,EA18,2014-01-01,9883962.2
B1GQ,CP_MPPS,EA19,2014-01-01,9944580.4
B1GQ,CP_MPPS,EE,2014-01-01,27561
B1GQ,CP_MPPS,EL,2014-01-01,211382.6
B1GQ,CP_MPPS,ES,2014-01-01,1149572.2
B1GQ,CP_MPPS,EU28,2014-01-01,14021143.8
B1GQ,CP_MPPS,FI,2014-01-01,166464.7
B1GQ,CP_MPPS,FR,2014-01-01,1958925.3
B1GQ,CP_MPPS,HR,2014-01-01,68344.2
B1GQ,CP_MPPS,HU,2014-01-01,185781.9
B1GQ,CP_MPPS,IE,2014-01-01,175037.9
B1GQ,CP_MPPS,IS,2014-01-01,10646.6
B1GQ,CP_MPPS,IT,2014-01-01,1619948.1
B1GQ,CP_MPPS,LT,2014-01-01,60618.1
B1GQ,CP_MPPS,LU,2014-01-01,41613.6
B1GQ,CP_MPPS,LV,2014-01-01,34948.6
B1GQ,CP_MPPS,ME,2014-01-01,7029.4
B1GQ,CP_MPPS,MK,2014-01-01,20599.4
B1GQ,CP_MPPS,MT,2014-01-01,10641.1
B1GQ,CP_MPPS,NL,2014-01-01,606916.8
B1GQ,CP_MPPS,NO,2014-01-01,248146
B1GQ,CP_MPPS,PL,2014-01-01,717491
B1GQ,CP_MPPS,PT,2014-01-01,219990.2
B1GQ,CP_MPPS,RO,2014-01-01,303741.7
B1GQ,CP_MPPS,RS,2014-01-01,72218.3
B1GQ,CP_MPPS,SE,2014-01-01,330368.8
B1GQ,CP_MPPS,SI,2014-01-01,47280.8
B1GQ,CP_MPPS,SK,2014-01-01,115674.1
B1GQ,CP_MPPS,TR,2014-01-01,1307161.5
B1GQ,CP_MPPS,UK,2014-01-01,1946764.1
B1GQ,CP_EUR_HAB,AL,2015-01-01,3500
B1GQ,CP_EUR_HAB,AT,2015-01-01,39900
B1GQ,CP_EUR_HAB,BE,2015-01-01,36600
B1GQ,CP_EUR_HAB,BG,2015-01-01,6300
B1GQ,CP_EUR_HAB,CH,2015-01-01,73900
B1GQ,CP_EUR_HAB,CY,2015-01-01,20900
B1GQ,CP_EUR_HAB,CZ,2015-01-01,16e3
B1GQ,CP_EUR_HAB,DE,2015-01-01,37300
B1GQ,CP_EUR_HAB,DK,2015-01-01,47800
B1GQ,CP_EUR_HAB,EA,2015-01-01,31e3
B1GQ,CP_EUR_HAB,EA18,2015-01-01,31100
B1GQ,CP_EUR_HAB,EA19,2015-01-01,31e3
B1GQ,CP_EUR_HAB,EE,2015-01-01,15500
B1GQ,CP_EUR_HAB,EL,2015-01-01,16200
B1GQ,CP_EUR_HAB,ES,2015-01-01,23300
B1GQ,CP_EUR_HAB,EU28,2015-01-01,28900
B1GQ,CP_EUR_HAB,FI,2015-01-01,38200
B1GQ,CP_EUR_HAB,FR,2015-01-01,33e3
B1GQ,CP_EUR_HAB,HR,2015-01-01,10500
B1GQ,CP_EUR_HAB,HU,2015-01-01,11300
B1GQ,CP_EUR_HAB,IE,2015-01-01,56400
B1GQ,CP_EUR_HAB,IS,2015-01-01,45700
B1GQ,CP_EUR_HAB,IT,2015-01-01,27200
B1GQ,CP_EUR_HAB,LI,2015-01-01,147300
B1GQ,CP_EUR_HAB,LT,2015-01-01,12900
B1GQ,CP_EUR_HAB,LU,2015-01-01,91500
B1GQ,CP_EUR_HAB,LV,2015-01-01,12300
B1GQ,CP_EUR_HAB,MT,2015-01-01,21500
B1GQ,CP_EUR_HAB,NL,2015-01-01,40400
B1GQ,CP_EUR_HAB,NO,2015-01-01,67100
B1GQ,CP_EUR_HAB,PL,2015-01-01,11200
B1GQ,CP_EUR_HAB,PT,2015-01-01,17400
B1GQ,CP_EUR_HAB,RO,2015-01-01,8100
B1GQ,CP_EUR_HAB,RS,2015-01-01,4700
B1GQ,CP_EUR_HAB,SE,2015-01-01,45800
B1GQ,CP_EUR_HAB,SI,2015-01-01,18800
B1GQ,CP_EUR_HAB,SK,2015-01-01,14600
B1GQ,CP_EUR_HAB,UK,2015-01-01,4e4
B1GQ,CP_MEUR,AL,2015-01-01,10217.5
B1GQ,CP_MEUR,AT,2015-01-01,344493.2
B1GQ,CP_MEUR,BE,2015-01-01,410247
B1GQ,CP_MEUR,BG,2015-01-01,45286.5
B1GQ,CP_MEUR,CH,2015-01-01,612168.9
B1GQ,CP_MEUR,CY,2015-01-01,17742
B1GQ,CP_MEUR,CZ,2015-01-01,168473.3
B1GQ,CP_MEUR,DE,2015-01-01,3043650
B1GQ,CP_MEUR,DK,2015-01-01,271786.1
B1GQ,CP_MEUR,EA,2015-01-01,10498210.2
B1GQ,CP_MEUR,EA18,2015-01-01,10460879.7
B1GQ,CP_MEUR,EA19,2015-01-01,10498210.2
B1GQ,CP_MEUR,EE,2015-01-01,20347.7
B1GQ,CP_MEUR,EL,2015-01-01,175697.4
B1GQ,CP_MEUR,ES,2015-01-01,1079998
B1GQ,CP_MEUR,EU28,2015-01-01,14754573.8
B1GQ,CP_MEUR,FI,2015-01-01,209581
B1GQ,CP_MEUR,FR,2015-01-01,2194243
B1GQ,CP_MEUR,HR,2015-01-01,44068
B1GQ,CP_MEUR,HU,2015-01-01,110722.9
B1GQ,CP_MEUR,IE,2015-01-01,262037.4
B1GQ,CP_MEUR,IS,2015-01-01,15133.9
B1GQ,CP_MEUR,IT,2015-01-01,1652152.5
B1GQ,CP_MEUR,LI,2015-01-01,5607.3
B1GQ,CP_MEUR,LT,2015-01-01,37330.5
B1GQ,CP_MEUR,LU,2015-01-01,52101.9
B1GQ,CP_MEUR,LV,2015-01-01,24270.8
B1GQ,CP_MEUR,ME,2015-01-01,3624.7
B1GQ,CP_MEUR,MK,2015-01-01,9072.3
B1GQ,CP_MEUR,MT,2015-01-01,9274.5
B1GQ,CP_MEUR,NL,2015-01-01,683457
B1GQ,CP_MEUR,NO,2015-01-01,348408.4
B1GQ,CP_MEUR,PL,2015-01-01,430037.8
B1GQ,CP_MEUR,PT,2015-01-01,179809.1
B1GQ,CP_MEUR,RO,2015-01-01,159963.7
B1GQ,CP_MEUR,RS,2015-01-01,33491
B1GQ,CP_MEUR,SE,2015-01-01,449014.8
B1GQ,CP_MEUR,SI,2015-01-01,38836.6
B1GQ,CP_MEUR,SK,2015-01-01,78896.4
B1GQ,CP_MEUR,TR,2015-01-01,772978.8
B1GQ,CP_MEUR,UK,2015-01-01,2602139.6
B1GQ,CP_MEUR,XK,2015-01-01,5806.9
B1GQ,CP_MPPS,AL,2015-01-01,24603.6
B1GQ,CP_MPPS,AT,2015-01-01,322837.2
B1GQ,CP_MPPS,BA,2015-01-01,30896.1
B1GQ,CP_MPPS,BE,2015-01-01,383892.8
B1GQ,CP_MPPS,BG,2015-01-01,97716.2
B1GQ,CP_MPPS,CH,2015-01-01,391364.5
B1GQ,CP_MPPS,CY,2015-01-01,20062.3
B1GQ,CP_MPPS,CZ,2015-01-01,268080.4
B1GQ,CP_MPPS,DE,2015-01-01,2937716
B1GQ,CP_MPPS,DK,2015-01-01,207835.9
B1GQ,CP_MPPS,EA,2015-01-01,10448059.5
B1GQ,CP_MPPS,EA18,2015-01-01,10385274.9
B1GQ,CP_MPPS,EA19,2015-01-01,10448059.5
B1GQ,CP_MPPS,EE,2015-01-01,28562.4
B1GQ,CP_MPPS,EL,2015-01-01,212938.7
B1GQ,CP_MPPS,ES,2015-01-01,1208048.8
B1GQ,CP_MPPS,EU28,2015-01-01,14754573.8
B1GQ,CP_MPPS,FI,2015-01-01,173003
B1GQ,CP_MPPS,FR,2015-01-01,2048225
B1GQ,CP_MPPS,HR,2015-01-01,70876.4
B1GQ,CP_MPPS,HU,2015-01-01,196128.8
B1GQ,CP_MPPS,IE,2015-01-01,243115.7
B1GQ,CP_MPPS,IS,2015-01-01,11778.7
B1GQ,CP_MPPS,IT,2015-01-01,1696063.6
B1GQ,CP_MPPS,LT,2015-01-01,62705.2
B1GQ,CP_MPPS,LU,2015-01-01,44113
B1GQ,CP_MPPS,LV,2015-01-01,36614.1
B1GQ,CP_MPPS,ME,2015-01-01,7510.9
B1GQ,CP_MPPS,MK,2015-01-01,21778.9
B1GQ,CP_MPPS,MT,2015-01-01,11558
B1GQ,CP_MPPS,NL,2015-01-01,633041.6
B1GQ,CP_MPPS,NO,2015-01-01,240430.3
B1GQ,CP_MPPS,PL,2015-01-01,761633.5
B1GQ,CP_MPPS,PT,2015-01-01,229971.6
B1GQ,CP_MPPS,RO,2015-01-01,326246.3
B1GQ,CP_MPPS,RS,2015-01-01,74694.9
B1GQ,CP_MPPS,SE,2015-01-01,351441
B1GQ,CP_MPPS,SI,2015-01-01,49585.3
B1GQ,CP_MPPS,SK,2015-01-01,121428.3
B1GQ,CP_MPPS,TR,2015-01-01,1406307.7
B1GQ,CP_MPPS,UK,2015-01-01,2048284
B1GQ,CP_EUR_HAB,AL,2016-01-01,3700
B1GQ,CP_EUR_HAB,AT,2016-01-01,40400
B1GQ,CP_EUR_HAB,BE,2016-01-01,37400
B1GQ,CP_EUR_HAB,BG,2016-01-01,6800
B1GQ,CP_EUR_HAB,CH,2016-01-01,72200
B1GQ,CP_EUR_HAB,CY,2016-01-01,21300
B1GQ,CP_EUR_HAB,CZ,2016-01-01,16700
B1GQ,CP_EUR_HAB,DE,2016-01-01,38100
B1GQ,CP_EUR_HAB,DK,2016-01-01,48400
B1GQ,CP_EUR_HAB,EA,2016-01-01,31700
B1GQ,CP_EUR_HAB,EA18,2016-01-01,31800
B1GQ,CP_EUR_HAB,EA19,2016-01-01,31700
B1GQ,CP_EUR_HAB,EE,2016-01-01,16e3
B1GQ,CP_EUR_HAB,EL,2016-01-01,16300
B1GQ,CP_EUR_HAB,ES,2016-01-01,24100
B1GQ,CP_EUR_HAB,EU28,2016-01-01,29e3
B1GQ,CP_EUR_HAB,FI,2016-01-01,39200
B1GQ,CP_EUR_HAB,FR,2016-01-01,33300
B1GQ,CP_EUR_HAB,HR,2016-01-01,11e3
B1GQ,CP_EUR_HAB,HU,2016-01-01,11600
B1GQ,CP_EUR_HAB,IE,2016-01-01,58800
B1GQ,CP_EUR_HAB,IS,2016-01-01,53900
B1GQ,CP_EUR_HAB,IT,2016-01-01,27700
B1GQ,CP_EUR_HAB,LT,2016-01-01,13500
B1GQ,CP_EUR_HAB,LU,2016-01-01,90700
B1GQ,CP_EUR_HAB,LV,2016-01-01,12700
B1GQ,CP_EUR_HAB,MT,2016-01-01,22700
B1GQ,CP_EUR_HAB,NL,2016-01-01,41300
B1GQ,CP_EUR_HAB,NO,2016-01-01,64100
B1GQ,CP_EUR_HAB,PL,2016-01-01,11e3
B1GQ,CP_EUR_HAB,PT,2016-01-01,17900
B1GQ,CP_EUR_HAB,RO,2016-01-01,8600
B1GQ,CP_EUR_HAB,RS,2016-01-01,4900
B1GQ,CP_EUR_HAB,SE,2016-01-01,46900
B1GQ,CP_EUR_HAB,SI,2016-01-01,19600
B1GQ,CP_EUR_HAB,SK,2016-01-01,14900
B1GQ,CP_EUR_HAB,UK,2016-01-01,36500
B1GQ,CP_MEUR,AL,2016-01-01,10722.1
B1GQ,CP_MEUR,AT,2016-01-01,353296.9
B1GQ,CP_MEUR,BE,2016-01-01,421611
B1GQ,CP_MEUR,BG,2016-01-01,48128.6
B1GQ,CP_MEUR,CH,2016-01-01,604455.9
B1GQ,CP_MEUR,CY,2016-01-01,18122.5
B1GQ,CP_MEUR,CZ,2016-01-01,176564.3
B1GQ,CP_MEUR,DE,2016-01-01,3144050
B1GQ,CP_MEUR,DK,2016-01-01,277339.4
B1GQ,CP_MEUR,EA,2016-01-01,10772921.2
B1GQ,CP_MEUR,EA18,2016-01-01,10734283.8
B1GQ,CP_MEUR,EA19,2016-01-01,10772921.2
B1GQ,CP_MEUR,EE,2016-01-01,21098.3
B1GQ,CP_MEUR,EL,2016-01-01,175887.9
B1GQ,CP_MEUR,ES,2016-01-01,1118522
B1GQ,CP_MEUR,EU28,2016-01-01,14855223
B1GQ,CP_MEUR,FI,2016-01-01,215615
B1GQ,CP_MEUR,FR,2016-01-01,2228857
B1GQ,CP_MEUR,HR,2016-01-01,45818.7
B1GQ,CP_MEUR,HU,2016-01-01,113730.8
B1GQ,CP_MEUR,IE,2016-01-01,275567.1
B1GQ,CP_MEUR,IS,2016-01-01,18129.8
B1GQ,CP_MEUR,IT,2016-01-01,1680522.8
B1GQ,CP_MEUR,LT,2016-01-01,38637.4
B1GQ,CP_MEUR,LU,2016-01-01,53004.8
B1GQ,CP_MEUR,LV,2016-01-01,24866.4
B1GQ,CP_MEUR,MK,2016-01-01,9722.8
B1GQ,CP_MEUR,MT,2016-01-01,9943.1
B1GQ,CP_MEUR,NL,2016-01-01,702641
B1GQ,CP_MEUR,NO,2016-01-01,335504.7
B1GQ,CP_MEUR,PL,2016-01-01,424269.1
B1GQ,CP_MEUR,PT,2016-01-01,185179.5
B1GQ,CP_MEUR,RO,2016-01-01,169578.1
B1GQ,CP_MEUR,RS,2016-01-01,34616.6
B1GQ,CP_MEUR,SE,2016-01-01,465200.6
B1GQ,CP_MEUR,SI,2016-01-01,40418.1
B1GQ,CP_MEUR,SK,2016-01-01,81154
B1GQ,CP_MEUR,TR,2016-01-01,780224.9
B1GQ,CP_MEUR,UK,2016-01-01,2393133.5
B1GQ,CP_MEUR,XK,2016-01-01,5984.6
B1GQ,CP_MPPS,AL,2016-01-01,24871.6
B1GQ,CP_MPPS,AT,2016-01-01,324036.4
B1GQ,CP_MPPS,BE,2016-01-01,385008.3
B1GQ,CP_MPPS,BG,2016-01-01,101345.7
B1GQ,CP_MPPS,CH,2016-01-01,390338.8
B1GQ,CP_MPPS,CY,2016-01-01,20407.8
B1GQ,CP_MPPS,CZ,2016-01-01,271464.4
B1GQ,CP_MPPS,DE,2016-01-01,2955934.3
B1GQ,CP_MPPS,DK,2016-01-01,208729
B1GQ,CP_MPPS,EA,2016-01-01,10498900
B1GQ,CP_MPPS,EA18,2016-01-01,10436123.7
B1GQ,CP_MPPS,EA19,2016-01-01,10498900
B1GQ,CP_MPPS,EE,2016-01-01,28522.3
B1GQ,CP_MPPS,EL,2016-01-01,210533.5
B1GQ,CP_MPPS,ES,2016-01-01,1238670.6
B1GQ,CP_MPPS,EU28,2016-01-01,14855223
B1GQ,CP_MPPS,FI,2016-01-01,174300.5
B1GQ,CP_MPPS,FR,2016-01-01,2029000.5
B1GQ,CP_MPPS,HR,2016-01-01,72134.4
B1GQ,CP_MPPS,HU,2016-01-01,193873.6
B1GQ,CP_MPPS,IE,2016-01-01,249294
B1GQ,CP_MPPS,IS,2016-01-01,12566.5
B1GQ,CP_MPPS,IT,2016-01-01,1699697.1
B1GQ,CP_MPPS,LT,2016-01-01,62729.9
B1GQ,CP_MPPS,LU,2016-01-01,44158.1
B1GQ,CP_MPPS,LV,2016-01-01,36962.2
B1GQ,CP_MPPS,MK,2016-01-01,22612.3
B1GQ,CP_MPPS,MT,2016-01-01,12124.1
B1GQ,CP_MPPS,NL,2016-01-01,638828.4
B1GQ,CP_MPPS,NO,2016-01-01,227302.2
B1GQ,CP_MPPS,PL,2016-01-01,771938.8
B1GQ,CP_MPPS,PT,2016-01-01,231579.4
B1GQ,CP_MPPS,RO,2016-01-01,339308.9
B1GQ,CP_MPPS,RS,2016-01-01,75738.5
B1GQ,CP_MPPS,SE,2016-01-01,358626.5
B1GQ,CP_MPPS,SI,2016-01-01,50477.1
B1GQ,CP_MPPS,SK,2016-01-01,121928.6
